"Date","Hostname","Uptime","Event","IN","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT"
"Sep 25 06:41:33","Server","230807.421998","230807.421998","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","29472","DF","UDP","5353","5353"
"Sep 25 06:41:33","Server","230807.422272","230807.422272","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","35886","DF","UDP","5353","5353"
"Sep 25 06:50:23","Server","231337.007113","231337.007113","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","51160","DF","UDP","138","138"
"Sep 25 06:50:23","Server","231337.007205","231337.007205","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","51161","DF","UDP","138","138"
"Sep 25 06:50:23","Server","231337.007309","231337.007309","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","15549","DF","UDP","138","138"
"Sep 25 06:50:23","Server","231337.007414","231337.007414","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","15550","DF","UDP","138","138"
"Sep 25 07:02:31","Server","232065.101435","232065.101435","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","7579","DF","UDP","138","138"
"Sep 25 07:02:31","Server","232065.101525","232065.101525","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","7580","DF","UDP","138","138"
"Sep 25 07:02:31","Server","232065.101619","232065.101619","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","42584","DF","UDP","138","138"
"Sep 25 07:02:31","Server","232065.101701","232065.101701","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","42585","DF","UDP","138","138"
"Sep 25 07:03:22","Server","232115.657331","232115.657331","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","9584","DF","UDP","52021","53"
"Sep 25 07:03:22","Server","232115.657400","232115.657400","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","9585","DF","UDP","50689","53"
"Sep 25 07:03:22","Server","232115.657741","232115.657741","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","9586","DF","UDP","23305","53"
"Sep 25 07:03:22","Server","232115.657835","232115.657835","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","9587","DF","UDP","53909","53"
"Sep 25 07:03:22","Server","232115.658016","232115.658016","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","9588","DF","UDP","18763","53"
"Sep 25 07:03:22","Server","232115.658071","232115.658071","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","9589","DF","UDP","6426","53"
"Sep 25 07:03:22","Server","232115.658566","232115.658566","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","9590","DF","UDP","35899","53"
"Sep 25 07:03:22","Server","232115.658602","232115.658602","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","9591","DF","UDP","62979","53"
"Sep 25 07:03:22","Server","232115.659966","232115.659966","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","9592","DF","UDP","35967","53"
"Sep 25 07:03:22","Server","232115.660004","232115.660004","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","9593","DF","UDP","31901","53"
"Sep 25 07:03:22","Server","232115.660036","232115.660036","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","9594","DF","UDP","4155","53"
"Sep 25 07:03:22","Server","232115.660063","232115.660063","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","9595","DF","UDP","64463","53"
"Sep 25 07:14:34","Server","232787.386203","232787.386203","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","51300","DF","UDP","138","138"
"Sep 25 07:14:34","Server","232787.386313","232787.386313","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","51301","DF","UDP","138","138"
"Sep 25 07:14:34","Server","232787.386438","232787.386438","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","48458","DF","UDP","138","138"
"Sep 25 07:14:34","Server","232787.386535","232787.386535","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","48459","DF","UDP","138","138"
"Sep 25 07:16:19","Server","232892.669316","232892.669316","","eth0","192.168.1.28","192.168.1.68","71","0x00","0x00","64","37083","DF","UDP","30950","53"
"Sep 25 07:16:19","Server","232892.669341","232892.669341","","eth0","192.168.1.28","192.168.1.68","71","0x00","0x00","64","37084","DF","UDP","25304","53"
"Sep 25 07:26:36","Server","233509.401111","233509.401111","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","44384","DF","UDP","138","138"
"Sep 25 07:26:36","Server","233509.401212","233509.401212","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","44385","DF","UDP","138","138"
"Sep 25 07:26:36","Server","233509.401319","233509.401319","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","48666","DF","UDP","138","138"
"Sep 25 07:26:36","Server","233509.401428","233509.401428","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","48667","DF","UDP","138","138"
"Sep 25 07:33:22","Server","233914.759818","233914.759818","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","35217","DF","UDP","10664","53"
"Sep 25 07:33:22","Server","233914.759848","233914.759848","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","35218","DF","UDP","43263","53"
"Sep 25 07:33:22","Server","233914.760067","233914.760067","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","35219","DF","UDP","7386","53"
"Sep 25 07:33:22","Server","233914.760092","233914.760092","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","35220","DF","UDP","1103","53"
"Sep 25 07:33:22","Server","233914.761089","233914.761089","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","35221","DF","UDP","34521","53"
"Sep 25 07:33:22","Server","233914.761146","233914.761146","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","35222","DF","UDP","25989","53"
"Sep 25 07:33:22","Server","233914.762058","233914.762058","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","35223","DF","UDP","57385","53"
"Sep 25 07:33:22","Server","233914.762115","233914.762115","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","35224","DF","UDP","2907","53"
"Sep 25 07:33:22","Server","233914.762875","233914.762875","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","35225","DF","UDP","57796","53"
"Sep 25 07:33:22","Server","233914.762933","233914.762933","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","35226","DF","UDP","33622","53"
"Sep 25 07:33:22","Server","233914.764868","233914.764868","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","35227","DF","UDP","46548","53"
"Sep 25 07:33:22","Server","233914.764907","233914.764907","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","35228","DF","UDP","47988","53"
"Sep 25 07:38:40","Server","234233.306351","234233.306351","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","34242","DF","UDP","138","138"
"Sep 25 07:38:40","Server","234233.306452","234233.306452","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","34243","DF","UDP","138","138"
"Sep 25 07:38:40","Server","234233.306584","234233.306584","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","13636","DF","UDP","138","138"
"Sep 25 07:38:40","Server","234233.306680","234233.306680","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","13637","DF","UDP","138","138"
"Sep 25 07:41:33","Server","234405.429886","234405.429886","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","42191","DF","UDP","5353","5353"
"Sep 25 07:41:33","Server","234405.430284","234405.430284","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","33413","DF","UDP","5353","5353"
"Sep 25 07:50:41","Server","234953.386404","234953.386404","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","58283","DF","UDP","138","138"
"Sep 25 07:50:41","Server","234953.386554","234953.386554","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","58284","DF","UDP","138","138"
"Sep 25 07:50:41","Server","234953.386774","234953.386774","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","6827","DF","UDP","138","138"
"Sep 25 07:50:41","Server","234953.386933","234953.386933","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","6828","DF","UDP","138","138"
"Sep 25 08:02:42","Server","235673.513974","235673.513974","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","10886","DF","UDP","138","138"
"Sep 25 08:02:42","Server","235673.514077","235673.514077","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","10887","DF","UDP","138","138"
"Sep 25 08:02:42","Server","235673.514191","235673.514191","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","36093","DF","UDP","138","138"
"Sep 25 08:02:42","Server","235673.514296","235673.514296","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","36094","DF","UDP","138","138"
"Sep 25 08:03:22","Server","235713.871397","235713.871397","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","24958","DF","UDP","40593","53"
"Sep 25 08:03:22","Server","235713.871425","235713.871425","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","24959","DF","UDP","51836","53"
"Sep 25 08:03:22","Server","235713.871649","235713.871649","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","24960","DF","UDP","6125","53"
"Sep 25 08:03:22","Server","235713.871668","235713.871668","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","24961","DF","UDP","50390","53"
"Sep 25 08:03:22","Server","235713.872683","235713.872683","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","24962","DF","UDP","19595","53"
"Sep 25 08:03:22","Server","235713.872726","235713.872726","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","24963","DF","UDP","27555","53"
"Sep 25 08:03:22","Server","235713.873019","235713.873019","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","24964","DF","UDP","48099","53"
"Sep 25 08:03:22","Server","235713.873058","235713.873058","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","24965","DF","UDP","28245","53"
"Sep 25 08:03:22","Server","235713.874795","235713.874795","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","24966","DF","UDP","2443","53"
"Sep 25 08:03:22","Server","235713.874848","235713.874848","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","24967","DF","UDP","37502","53"
"Sep 25 08:03:22","Server","235713.874878","235713.874878","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","24968","DF","UDP","28571","53"
"Sep 25 08:03:22","Server","235713.874903","235713.874903","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","24969","DF","UDP","23788","53"
"Sep 25 08:14:42","Server","236393.558773","236393.558773","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","16032","DF","UDP","138","138"
"Sep 25 08:14:42","Server","236393.558824","236393.558824","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","16033","DF","UDP","138","138"
"Sep 25 08:14:42","Server","236393.558884","236393.558884","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","43390","DF","UDP","138","138"
"Sep 25 08:14:42","Server","236393.558934","236393.558934","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","43391","DF","UDP","138","138"
"Sep 25 08:26:42","Server","237113.659550","237113.659550","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","61222","DF","UDP","138","138"
"Sep 25 08:26:42","Server","237113.659654","237113.659654","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","61223","DF","UDP","138","138"
"Sep 25 08:26:42","Server","237113.659785","237113.659785","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","15137","DF","UDP","138","138"
"Sep 25 08:26:42","Server","237113.659880","237113.659880","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","15138","DF","UDP","138","138"
"Sep 25 08:33:22","Server","237512.969443","237512.969443","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","56355","DF","UDP","3613","53"
"Sep 25 08:33:22","Server","237512.969506","237512.969506","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","56356","DF","UDP","36992","53"
"Sep 25 08:33:22","Server","237512.969554","237512.969554","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","56357","DF","UDP","27948","53"
"Sep 25 08:33:22","Server","237512.969600","237512.969600","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","56358","DF","UDP","47726","53"
"Sep 25 08:33:22","Server","237512.969645","237512.969645","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","56359","DF","UDP","40941","53"
"Sep 25 08:33:22","Server","237512.969687","237512.969687","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","56360","DF","UDP","12517","53"
"Sep 25 08:33:22","Server","237512.969731","237512.969731","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","56361","DF","UDP","61084","53"
"Sep 25 08:33:22","Server","237512.969772","237512.969772","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","56362","DF","UDP","37527","53"
"Sep 25 08:33:22","Server","237512.970818","237512.970818","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","56363","DF","UDP","46755","53"
"Sep 25 08:33:22","Server","237512.970877","237512.970877","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","56364","DF","UDP","46983","53"
"Sep 25 08:33:22","Server","237512.970925","237512.970925","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","56365","DF","UDP","63300","53"
"Sep 25 08:33:22","Server","237512.970972","237512.970972","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","56366","DF","UDP","40038","53"
"Sep 25 08:38:42","Server","237833.027982","237833.027982","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","20077","DF","UDP","138","138"
"Sep 25 08:38:42","Server","237833.028033","237833.028033","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","20078","DF","UDP","138","138"
"Sep 25 08:38:42","Server","237833.028089","237833.028089","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","54990","DF","UDP","138","138"
"Sep 25 08:38:42","Server","237833.028138","237833.028138","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","54991","DF","UDP","138","138"
"Sep 25 08:41:33","Server","238003.450564","238003.450564","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","60839","DF","UDP","5353","5353"
"Sep 25 08:41:33","Server","238003.450949","238003.450949","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","18708","DF","UDP","5353","5353"
"Sep 25 08:50:43","Server","238553.163260","238553.163260","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","21052","DF","UDP","138","138"
"Sep 25 08:50:43","Server","238553.163368","238553.163368","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","21053","DF","UDP","138","138"
"Sep 25 08:50:43","Server","238553.163535","238553.163535","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","34315","DF","UDP","138","138"
"Sep 25 08:50:43","Server","238553.163635","238553.163635","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","34316","DF","UDP","138","138"
"Sep 25 09:02:52","Server","239281.934534","239281.934534","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","5493","DF","UDP","138","138"
"Sep 25 09:02:52","Server","239281.934636","239281.934636","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","5494","DF","UDP","138","138"
"Sep 25 09:02:52","Server","239281.934741","239281.934741","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","18638","DF","UDP","138","138"
"Sep 25 09:02:52","Server","239281.934848","239281.934848","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","18639","DF","UDP","138","138"
"Sep 25 09:03:22","Server","239312.068867","239312.068867","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","2987","DF","UDP","32909","53"
"Sep 25 09:03:22","Server","239312.068909","239312.068909","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","2988","DF","UDP","19806","53"
"Sep 25 09:03:22","Server","239312.069104","239312.069104","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","2989","DF","UDP","17037","53"
"Sep 25 09:03:22","Server","239312.069130","239312.069130","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","2990","DF","UDP","28105","53"
"Sep 25 09:03:22","Server","239312.069915","239312.069915","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","2991","DF","UDP","22690","53"
"Sep 25 09:03:22","Server","239312.069941","239312.069941","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","2992","DF","UDP","48250","53"
"Sep 25 09:03:22","Server","239312.070114","239312.070114","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","2993","DF","UDP","22103","53"
"Sep 25 09:03:22","Server","239312.070140","239312.070140","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","2994","DF","UDP","60904","53"
"Sep 25 09:03:22","Server","239312.071377","239312.071377","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","2995","DF","UDP","25443","53"
"Sep 25 09:03:22","Server","239312.071401","239312.071401","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","2996","DF","UDP","52700","53"
"Sep 25 09:03:22","Server","239312.071417","239312.071417","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","2997","DF","UDP","27890","53"
"Sep 25 09:03:22","Server","239312.071432","239312.071432","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","2998","DF","UDP","29044","53"
"Sep 25 09:14:54","Server","240004.034175","240004.034175","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","8901","DF","UDP","138","138"
"Sep 25 09:14:54","Server","240004.034226","240004.034226","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","8902","DF","UDP","138","138"
"Sep 25 09:14:54","Server","240004.034287","240004.034287","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","24168","DF","UDP","138","138"
"Sep 25 09:14:54","Server","240004.034337","240004.034337","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","24169","DF","UDP","138","138"
"Sep 25 09:26:57","Server","240725.995850","240725.995850","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","56767","DF","UDP","138","138"
"Sep 25 09:26:57","Server","240725.995991","240725.995991","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","56768","DF","UDP","138","138"
"Sep 25 09:26:57","Server","240725.996122","240725.996122","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","36745","DF","UDP","138","138"
"Sep 25 09:26:57","Server","240725.996221","240725.996221","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","36746","DF","UDP","138","138"
"Sep 25 09:33:22","Server","241111.167228","241111.167228","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","5737","DF","UDP","28364","53"
"Sep 25 09:33:22","Server","241111.167273","241111.167273","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","5738","DF","UDP","56746","53"
"Sep 25 09:33:22","Server","241111.167696","241111.167696","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","5739","DF","UDP","44886","53"
"Sep 25 09:33:22","Server","241111.167724","241111.167724","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","5740","DF","UDP","63630","53"
"Sep 25 09:33:22","Server","241111.168739","241111.168739","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","5741","DF","UDP","59693","53"
"Sep 25 09:33:22","Server","241111.168779","241111.168779","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","5742","DF","UDP","1758","53"
"Sep 25 09:33:22","Server","241111.169154","241111.169154","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","5743","DF","UDP","47972","53"
"Sep 25 09:33:22","Server","241111.169193","241111.169193","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","5744","DF","UDP","16395","53"
"Sep 25 09:33:22","Server","241111.171165","241111.171165","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","5745","DF","UDP","26816","53"
"Sep 25 09:33:22","Server","241111.171204","241111.171204","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","5746","DF","UDP","22747","53"
"Sep 25 09:33:22","Server","241111.171232","241111.171232","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","5747","DF","UDP","12855","53"
"Sep 25 09:33:22","Server","241111.171258","241111.171258","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","5748","DF","UDP","46992","53"
"Sep 25 09:39:02","Server","241450.982867","241450.982867","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","38314","DF","UDP","138","138"
"Sep 25 09:39:02","Server","241450.983007","241450.983007","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","38315","DF","UDP","138","138"
"Sep 25 09:39:02","Server","241450.983125","241450.983125","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","224","DF","UDP","138","138"
"Sep 25 09:39:02","Server","241450.983216","241450.983216","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","225","DF","UDP","138","138"
"Sep 25 09:41:33","Server","241601.502039","241601.502039","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","38255","DF","UDP","5353","5353"
"Sep 25 09:41:33","Server","241601.502240","241601.502240","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","65341","DF","UDP","5353","5353"
"Sep 25 09:44:22","Server","241770.257455","241770.257455","","eth0","192.168.1.28","192.168.1.68","328","0x00","0x00","64","52195","DF","UDP","68","67"
"Sep 25 09:51:03","Server","242171.061942","242171.061942","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","42416","DF","UDP","138","138"
"Sep 25 09:51:03","Server","242171.062048","242171.062048","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","42417","DF","UDP","138","138"
"Sep 25 09:51:03","Server","242171.062156","242171.062156","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","16039","DF","UDP","138","138"
"Sep 25 09:51:03","Server","242171.062250","242171.062250","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","16040","DF","UDP","138","138"
"Sep 25 10:03:03","Server","242891.081491","242891.081491","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","39655","DF","UDP","138","138"
"Sep 25 10:03:03","Server","242891.081608","242891.081608","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","39656","DF","UDP","138","138"
"Sep 25 10:03:03","Server","242891.081733","242891.081733","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","63656","DF","UDP","138","138"
"Sep 25 10:03:03","Server","242891.081831","242891.081831","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","63657","DF","UDP","138","138"
"Sep 25 10:03:22","Server","242910.244751","242910.244751","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","63396","DF","UDP","43855","53"
"Sep 25 10:03:22","Server","242910.244781","242910.244781","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","63397","DF","UDP","47678","53"
"Sep 25 10:03:22","Server","242910.245039","242910.245039","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","63398","DF","UDP","12436","53"
"Sep 25 10:03:22","Server","242910.245064","242910.245064","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","63399","DF","UDP","55227","53"
"Sep 25 10:03:22","Server","242910.245733","242910.245733","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","63400","DF","UDP","10778","53"
"Sep 25 10:03:22","Server","242910.245798","242910.245798","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","63401","DF","UDP","32880","53"
"Sep 25 10:03:22","Server","242910.246161","242910.246161","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","63402","DF","UDP","33629","53"
"Sep 25 10:03:22","Server","242910.246186","242910.246186","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","63403","DF","UDP","5742","53"
"Sep 25 10:03:22","Server","242910.246620","242910.246620","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","63404","DF","UDP","17656","53"
"Sep 25 10:03:22","Server","242910.246646","242910.246646","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","63405","DF","UDP","28231","53"
"Sep 25 10:03:22","Server","242910.247423","242910.247423","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","63406","DF","UDP","14643","53"
"Sep 25 10:03:22","Server","242910.247445","242910.247445","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","63407","DF","UDP","22135","53"
"Sep 25 10:15:04","Server","243611.153326","243611.153326","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","28051","DF","UDP","138","138"
"Sep 25 10:15:04","Server","243611.153418","243611.153418","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","28052","DF","UDP","138","138"
"Sep 25 10:15:04","Server","243611.153517","243611.153517","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","23991","DF","UDP","138","138"
"Sep 25 10:15:04","Server","243611.153624","243611.153624","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","23992","DF","UDP","138","138"
"Sep 25 10:27:04","Server","244331.270245","244331.270245","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","52832","DF","UDP","138","138"
"Sep 25 10:27:04","Server","244331.270348","244331.270348","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","52833","DF","UDP","138","138"
"Sep 25 10:27:04","Server","244331.270471","244331.270471","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","28879","DF","UDP","138","138"
"Sep 25 10:27:04","Server","244331.270564","244331.270564","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","28880","DF","UDP","138","138"
"Sep 25 10:33:22","Server","244709.355256","244709.355256","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","46081","DF","UDP","46323","53"
"Sep 25 10:33:22","Server","244709.355299","244709.355299","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","46082","DF","UDP","13797","53"
"Sep 25 10:33:22","Server","244709.355651","244709.355651","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","46083","DF","UDP","40797","53"
"Sep 25 10:33:22","Server","244709.355715","244709.355715","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","46084","DF","UDP","56466","53"
"Sep 25 10:33:22","Server","244709.356150","244709.356150","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","46085","DF","UDP","34597","53"
"Sep 25 10:33:22","Server","244709.356176","244709.356176","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","46086","DF","UDP","37786","53"
"Sep 25 10:33:22","Server","244709.356539","244709.356539","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","46087","DF","UDP","24359","53"
"Sep 25 10:33:22","Server","244709.356570","244709.356570","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","46088","DF","UDP","65171","53"
"Sep 25 10:33:22","Server","244709.356663","244709.356663","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","46089","DF","UDP","3283","53"
"Sep 25 10:33:22","Server","244709.356691","244709.356691","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","46090","DF","UDP","49028","53"
